F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
10.76,10.54,-193.92,USA,-339.33,414.51,0.07,-286.12,3,3,5.9,High,-16709.1,-5.28,-30.06,1112.64,
1.74,1.4,-193.56,Europe,-319.38,590.19,0.31,-279.02,3,3,3.2,Very low,-15035.15,3,-47.61,794.84,
1.88,18.1,-58.62,UK,-370.95,631.44,0.23,170.38,4,1,-5.72,Medium,-14324.08,3.3,-16.32,2507.42,
8.28,12.58,-208.78,UK,-257.94,527.4,0.25,471.36,3,8,9.12,Medium,-18684.54,-23.61,-20.52,2197.64,
13.76,3.72,-212.54,USA,-136.26,642.03,1.25,-471.29,3,6,15.24,High,-4427,-13.29,-58.71,1622.78,
6.6,6.28,-234.68,UK,-188.31,607.35,0.73,-374.71,6,5,11.78,Medium,-11987.42,-13.38,-35.79,1697.24,
2.96,3.22,-191.64,Rest,-352.02,528.96,0.76,-180.99,6,2,13.26,Very high,-19138.08,-10.92,-35.1,1797.24,
6.96,10.06,-218.6,Europe,-111.87,342.06,0.12,116.24,0,7,-2.16,Low,-11870.73,-15,-16.62,512.78,
3.38,8.34,-159.2,Rest,-171.09,642.75,3.2,286.67,3,5,6.86,Very low,-14612.13,-5.22,-39.3,1374.32,
4.86,4.66,-223.7,Rest,-261.21,554.55,0.05,-217.08,4,3,5.38,Low,-13880.56,3.69,-29.34,1460.74,
0.88,5.6,-253.04,Rest,-267.42,434.43,0.02,-159.49,2,10,-3.52,Low,-14935.34,-35.97,-34.8,697.12,
7.74,16,-183.86,Rest,-242.55,-9.63,81.59,-274.57,3,3,22.34,Very low,-22501.17,-17.46,-10.02,1082.92,
10.6,2.32,-169.6,Europe,-235.62,521.16,0,305.44,2,3,2.34,Low,-17682.51,-0.27,-36.21,732.9,
2.42,7.22,-121.6,Europe,-209.55,718.65,0.13,56.12,3,1,3.84,Very high,-10963.1,-13.29,-41.88,228.26,
10.64,8,-230.08,Rest,-292.83,335.16,744.57,-66.5,5,3,16.78,Low,-17110.5,-15.69,-41.82,1751.66,
13.2,5.62,-168.56,USA,-165,484.23,1.39,-21.92,3,1,4.62,Very high,-15619.65,-14.22,-46.14,2339.06,
2.52,6.44,-51.66,UK,-237.63,246.66,4.22,121.81,5,4,-2.46,Medium,-19716.72,-22.17,-41.19,1290.06,
2.66,4.66,-190.78,USA,-193.56,579.54,0.27,476.91,4,2,8.2,Medium,-13989.38,-14.28,-33.9,1281.78,
7.62,6.98,-179.4,UK,-144.57,494.1,4.91,-13.05,8,5,10.32,Low,-16434.42,-6.09,-35.91,1931.66,
7.38,11.74,-194.12,USA,-190.41,376.62,0.04,17.28,4,2,14.94,Very high,-16334.4,-14.7,-43.65,1863.14,
1.28,14.16,-278.08,Europe,-349.89,690.87,1.83,270.23,10,3,3.64,Very low,-17302.57,-19.23,-44.7,1501.76,
2.76,3.12,-82.16,Europe,-465.39,511.14,0,305.64,5,3,8.3,Medium,-15831.89,-18.99,-24.27,643.86,
8.22,10.46,-168.68,UK,-365.25,616.98,0,377.59,4,6,7.8,Low,-15458.53,-4.38,-39.48,2158.7,
4.94,3.98,-173.76,USA,-261.03,592.23,43.73,334.95,3,3,2.52,Medium,-15722.92,-18.48,-40.95,2253.78,
13.3,9,-175.64,Europe,-234.72,419.61,25.08,-82.32,6,3,0.2,High,-14008.9,1.59,-35.04,1484.42,
6.82,1.6,-128.08,Rest,-318.57,520.17,0.78,-297.81,0,6,9.08,Low,-12794.85,-14.64,-39.33,1354.28,
24.64,4.82,-160.16,USA,-237.84,271.02,0.36,-76.96,1,3,4.6,Very high,-8115.82,-2.94,-55.8,2218.94,
2.72,8.54,-132.1,Rest,-389.55,483.18,0.05,183.74,6,3,2.5,Very low,-13679.07,-6.69,-37.5,158.28,
6.98,1.88,-240.4,UK,-230.16,458.97,0.56,318.72,1,2,8.28,Medium,-17515.15,-22.86,-30.63,1290.38,
20.14,8.68,-189.52,Rest,-157.77,561.57,1.49,-37.31,5,4,0.44,Very low,-13719.85,-19.68,-27.24,796.52,
15.02,2.3,-151.04,Rest,-189.72,448.14,27.12,265.37,4,5,9.96,Medium,-12288.6,-24.75,-38.58,1435.2,
25.9,5.46,-145.48,USA,-343.05,51.9,0.67,255.78,3,1,7.58,Very low,-19133.08,-10.59,-16.44,2034.04,
11.36,6.44,-252.06,Rest,-302.55,525,0.77,23.89,4,4,10.14,Very high,-12609.1,1.56,-39.87,993.36,
15.74,8.56,-169.22,Rest,-227.13,586.77,0.14,116.82,3,2,-3.18,Very high,-1880.06,-10.17,-34.83,1951.5,
20.32,15.2,-245.98,USA,-129.51,19.41,0.54,386.84,3,4,7.76,Very high,-8910.18,-4.47,-31.68,1505.26,
3.64,2.38,-145.62,Europe,-140.55,457.2,329,497.37,2,4,10.5,Low,-13938.97,-8.19,-91.26,1839.42,
5,7.66,-238.44,USA,-243.93,543.3,0,-385.97,3,1,15.72,High,-11125.59,-13.26,-44.88,1960.28,
2.44,3.68,-104.92,Europe,-144.84,624.3,0.01,87.99,3,0,8.06,Very low,-12435.1,-21.3,-28.32,1154.54,
11.18,2.34,-146.54,USA,-214.92,594.24,0.02,-303.72,2,6,8.98,Low,-14369.5,-15.27,-37.11,2285.44,
14.22,8.98,-229.74,UK,-124.05,689.52,0.27,285.11,4,6,4.06,High,-14503.65,-12.63,-32.1,345.66,
13.18,7.92,-88.44,USA,-194.88,564.36,0.07,96.37,5,2,3.58,High,-17569.8,-14.76,-48.84,2871.74,
2.56,2.44,-206.78,USA,-146.52,455.37,2.37,679.37,3,7,8,Low,-16000.91,-8.61,-44.49,1643.9,
17.34,12.24,-232.82,Europe,-292.8,550.59,0.74,114.83,5,3,6,Low,-11552.61,-6.66,-41.67,978.32,
6.72,4.82,-164.4,USA,-169.56,406.68,0.66,-462.89,1,4,0.14,Very low,-13552.3,-8.16,-37.68,1241.68,
2.3,9.58,-291.98,Europe,-155.01,424.38,0.26,410.01,2,3,8.64,Very high,-17775.43,-8.76,-29.64,1483.38,
13.02,19.54,-255.6,Europe,-187.95,378.24,9.72,177.24,3,7,9.22,Low,-13582.84,-5.34,-24.78,1540.8,
6.3,3.2,-175.56,UK,-259.65,478.11,0.15,526.96,5,3,17.68,Low,-14134.66,-10.11,-29.52,1547.6,
3.62,0.48,-211.74,Europe,-168.21,418.8,0.62,466.77,2,3,5.02,Very low,-5555.12,1.17,-33.99,2242.48,
4.44,6.68,-194.26,Europe,-235.14,551.67,2.19,282.03,2,7,6.46,Very low,-24063.79,-21.03,-14.58,808.62,
14.36,4.52,-184.5,UK,-298.32,532.59,3.64,-167.5,3,3,3.6,Very high,-15668.48,-21.18,-46.98,1256.12,
13.9,6.16,-189.22,UK,-202.35,462.96,19.58,8.18,6,6,10,Very high,-14756.1,-17.07,-30.87,2408.66,
19.64,4.52,-113.34,Europe,-106.98,536.85,7.51,-339.48,1,5,3.34,Very high,-4833.74,-4.32,-48.75,1256.52,
6.06,4.84,-205.64,USA,-412.23,401.25,4.85,-73.91,7,6,7.02,Very high,-18061.68,7.14,-17.94,1556.64,
2.66,11.46,-97.46,USA,-64.08,565.26,341.21,-126.51,2,3,5,High,-14452.97,-4.17,-33.33,836.92,
5.8,3.9,-248.3,UK,-290.31,569.28,490.46,40.68,2,1,1.02,Low,-18089.97,-16.68,-26.25,796.24,
10.96,11.82,-260.02,Europe,-151.14,498.18,0.12,-75.05,4,4,2.76,High,-14605.13,-5.94,-33.36,1719.94,
12.28,14.24,-223.66,USA,-301.11,468.78,0.79,-17.17,8,6,0.2,Very high,-16501.62,-7.02,-9.9,2197.18,
4.66,2.26,-138.38,Rest,-369.27,542.76,10.7,33.74,3,1,-7.82,High,-17916.32,-20.76,-34.41,2547.14,
2.32,3.4,-199.36,Europe,-113.79,396.45,31.38,-16.76,3,5,11.54,Very high,-17845.76,-4.74,-14.79,1874.76,
0.86,5.52,-278.64,Rest,-385.08,489.36,0.04,712.3,3,7,9.9,Low,-8515.71,-7.56,-43.2,1644.04,
3.66,4.86,-217.34,USA,-103.08,425.31,0.12,23.81,5,5,6.86,Very high,-15831.28,-24.24,-15.06,892.4,
7.1,1.98,-86.58,USA,-54.75,838.32,14.43,290.86,5,5,2.3,Very high,-14458.6,-16.32,-30.09,2051.58,
1.94,19.98,-82.52,Europe,-80.61,242.43,4.53,88,2,6,-0.48,Low,-18803.57,-7.44,-39.39,962.82,
2.26,6.86,-176.2,Europe,-240.75,538.92,0.21,123.37,2,4,-0.74,Low,-13239.1,-2.97,-36.42,1413.8,
3.68,17.54,-259.5,Rest,-254.7,476.37,3.01,75.86,2,2,12.24,Very low,-15568.51,-4.8,-28.86,1488.34,
8.7,1.34,-264.28,USA,-292.17,544.38,0.03,242.06,2,4,18.04,High,-18173.34,-13.92,-37.26,1271.74,
10.22,10.72,-182.28,UK,-103.35,590.64,15.26,-41.71,4,4,5,High,-12233.95,-22.74,-38.31,766.64,
3.38,31.34,-240.72,UK,-257.16,621.93,0.05,21.91,11,3,7,High,-13521.91,-12.24,-35.01,1579.86,
25.04,16.62,-261.44,USA,-282.03,453.78,0.45,98.55,4,3,-1.08,Medium,-17964.58,-6.18,-56.64,882.72,
6.92,9.78,-59.2,UK,-451.83,530.97,36.77,741.27,2,4,12.04,Low,-17104.49,-12.93,-39.09,1872.6,
5.28,5.42,-95.68,USA,-241.44,-37.29,0.54,437.66,4,6,6.16,Very low,-13818.05,11.85,-49.2,1628.1,
4.5,9.46,-93.18,USA,-208.35,500.67,42.01,315.96,5,5,3.38,Low,-16597.09,-6.75,-27.12,1753.54,
4.32,6.96,-134.3,Rest,-274.98,525.9,0.19,-162.26,5,5,9.34,Very low,-16289.25,-3.12,-10.02,1199.46,
19.06,18.76,-251.3,USA,-130.08,516.69,3.96,537.69,3,5,7.44,Very low,-15093.82,-6.99,-45.39,1308.98,
13.14,7.64,-194.8,Rest,-333.27,604.11,3.03,500.41,3,4,9.86,Very high,-12804.32,-4.89,-40.23,2098.78,
2.64,5.52,-162,Europe,-237.42,507.78,0.06,32.56,3,3,23,High,-17870.92,-16.68,-34.86,1930.48,
3.82,9.94,-169.98,Europe,27.15,448.83,18.28,316.45,6,4,5.86,Very low,-15443.02,0.69,-33.21,1446.42,
2.78,20.4,-260.76,Europe,-61.56,926.34,0.14,-52.4,4,5,11.48,Medium,-15874.21,-6.27,-51.99,1443.84,
11.76,1.08,-184.52,USA,-237.33,515.4,0.02,9.26,6,7,-2.14,Very high,-19283.03,-18.15,-39.99,1726.54,
8.28,12.02,-160.34,UK,-245.85,491.55,24.31,-216.69,3,6,-1.7,Medium,-7027.65,-10.11,-41.43,841.22,
2.9,6.02,-226.64,Europe,-379.83,496.53,11703.25,-98.83,3,3,-4.74,Very high,-17960.01,3.21,-49.14,2115.14,
3.44,11.76,-105.46,Rest,-225.24,314.91,2.12,444.92,5,4,7.1,Very high,-14769.32,-10.53,-41.64,1409.9,
6.98,4.5,-193.1,USA,-252.84,479.55,0.08,81.94,8,3,10.08,Very low,-28002.92,-27.12,-73.62,788.52,
13.98,3.8,-270.08,UK,-202.62,575.22,0.4,179.72,3,3,7.96,Very low,-21787.23,-20.37,-54.84,1658.06,
6.92,2.94,-239.26,Europe,-223.11,251.61,51.01,322.44,3,5,6.24,Very low,-16563.98,-12.66,-27.54,769.76,
3.86,8.28,-184.96,USA,-193.92,493.98,4.64,6.37,6,4,8,Very high,-17826.7,-0.72,-49.38,2149.98,
7.66,4.02,-156.22,Europe,-245.64,364.23,1.44,54.22,4,2,9.3,Very low,-7522.61,-12.57,-45.18,1349.38,
5.12,16.1,-246.06,UK,-140.52,594.75,10.82,-460.07,5,4,9.16,Very high,-14829.24,-17.01,-36.3,1475.6,
8,4.74,-250.94,Europe,-285.78,342.72,0.02,-112.14,3,5,4.36,Medium,-14769.94,-14.97,-27.81,1682.1,
4.78,1.1,-63.48,USA,-163.05,636.93,0.38,-194.68,4,6,5.6,Medium,-18802.76,-11.73,-60.69,2145.02,
19.62,5.62,-164.9,Rest,-286.5,300.84,0.91,405.84,7,4,-0.34,Low,-14287.91,-5.76,-27.09,1323.88,
9.8,2.56,-103.2,Rest,-298.02,629.49,1.84,39.39,4,3,2.4,Very low,-11611.78,-2.67,-12.54,977.22,
5.3,20.86,-268.8,UK,-91.47,585.18,58.79,337.3,3,1,8.36,Very low,-13972.77,-19.74,-35.22,301.64,
3.16,7.6,-231.34,USA,-205.62,497.22,2.29,-93.99,2,5,8.86,Very high,-19109.24,-8.13,-63.3,1019.18,
7.44,6.6,-96.58,UK,-306.33,588.18,22.84,134.02,4,2,7.56,High,-10127.9,-11.22,-44.31,1807.68,
5.68,9.98,-166.18,UK,-325.62,434.43,141.48,248.07,4,7,3.08,Very high,-17568.84,4.71,-27.81,1395.58,
7.66,14.16,-202.66,USA,-184.26,376.26,38.34,508.49,4,4,14.52,Low,-15225,-22.65,-47.4,1471.18,
2.82,20.1,-205.16,Europe,-276.63,898.56,0.22,189.46,5,3,4.76,Very low,-16597.93,-8.73,-39.42,2152.4,
5.54,13.82,-131.44,UK,-292.8,479.22,7.31,56.52,5,2,13.9,Very high,-18854.72,-4.11,-45.39,1740.68,
11.94,5.3,-130.62,USA,-132.03,564.06,21.4,-152.46,5,4,18.98,Very low,-12961.19,-23.22,-34.89,1502.26,
5.52,7.66,-289.16,UK,-106.08,673.02,0.22,-363.53,6,3,-0.64,Very low,-15412.39,-11.61,-14.73,1955.1,
8.5,4.84,-44.84,USA,-185.31,811.68,0.01,-192.43,4,6,8.36,High,-17326.04,-13.68,-23.76,2266.2,
0.86,15.24,-155.88,USA,-200.4,415.17,0.1,153.06,2,7,1.68,Very high,-14392.55,-19.74,-38.43,1464.08,
1.14,1.46,-131.88,Europe,-23.97,517.62,0.89,355.92,7,4,7.8,Very low,-14861.67,7.56,-40.86,1780.32,
6,8.52,-180.74,UK,-123.54,303.84,0.01,119.92,1,3,11.48,Very low,-15550.53,-8.64,1.35,2353.7,
13.38,5.8,-184.1,Rest,-251.79,617.28,0.04,-214.34,6,6,14.48,High,-14517.35,-29.64,-24.15,1379.42,
3.26,2.42,-277.5,Rest,-33.18,497.43,3.16,122.94,5,5,10.56,Low,-12731.29,-6.06,-49.59,204.74,
1.7,8.04,-178.16,Rest,-261.87,590.52,1.69,88.51,4,1,-1.06,Very high,-20320.15,-22.77,-42.99,1021.22,
24.86,0.78,-112.94,USA,-248.76,502.89,0.04,-155.77,6,5,14.26,Low,-17854.24,2.31,-34.41,460.72,
3.98,6.12,-107.3,UK,-224.49,490.05,0.03,-12.49,4,5,5.98,Very low,-14853.84,-9.84,-35.19,2530.18,
5.42,3.1,-241.8,Europe,-68.1,567.39,0.18,135.87,0,4,9.42,Medium,-12031.55,-12.87,-36.96,1896.78,
0.78,4.74,-231.1,Europe,-166.26,648.78,0.08,284.35,3,2,7.94,Very high,-15935.1,-23.76,-38.67,691.02,
17.24,1.7,-230.72,UK,-167.55,538.83,0.01,243.21,1,3,-1.12,Low,-19217.62,-11.46,-64.14,906.72,
8.64,0.28,-167.5,USA,-405.57,452.19,5.11,-10.77,3,3,11.84,Low,-12046.66,3.84,-35.1,1805.34,
18.42,8.22,-213.52,Rest,-189.33,569.43,0.09,-315.11,2,3,8.64,Very high,-16759.93,-13.56,-37.08,869.8,
12.06,14.46,-251.02,Rest,-87.9,640.32,3.67,201.37,7,8,9.34,Very low,-11645.46,-4.35,-56.1,2040.4,
6.54,10.42,-156.28,Europe,-221.82,462.3,0,-267.5,2,6,5,Low,-23752.87,-8.37,-21.27,1130.64,
8.06,13.34,-211.82,UK,-483.24,766.38,0.19,140.38,4,6,5.34,Medium,-13748.25,-9.21,-18.96,1261.38,
2.84,2.66,-286.8,Europe,-136.8,430.35,0,243.71,7,7,-2.44,Very low,-16580.95,-2.49,-36.33,1838.16,
