F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,Target
7.68,7.74,-166.32,USA,-238.23,494.28,0.07,791.3,0,5,8.02,Very low,-15156.47,-8.16,-35.04,2027.84,0
2.18,19.82,-68.86,Europe,-274.32,426.72,0.09,4.9,3,3,9.7,Very low,-23696.14,-1.35,-36.93,2345.16,287.79
6.06,5.82,-140.06,UK,-369.03,598.83,0.21,-556.11,7,7,6.06,High,-16299.01,-3.3,-41.61,921.12,1012.83
4.04,3.16,-310.88,UK,-176.37,527.7,0.39,371.71,3,4,3.26,Very low,-16316.65,5.22,-31.14,1391.24,0
1.16,6.72,-187.38,UK,-180.69,426.93,0.01,-184,9,3,7.18,High,-16720.42,-24.21,-29.55,351.5,2838.96
1.92,3.6,-201.16,Europe,-235.38,522.81,9.05,-287.43,7,1,7.6,Low,-13961.46,6.6,-40.35,3352.68,180.2
32.42,8.2,-151.7,UK,-302.76,485.49,0.07,438.11,2,3,7.5,Very low,-15947.8,-32.76,-26.64,1749.64,1115.28
9.5,2.38,-252.02,Rest,-131.64,438.99,0.01,-85.08,2,3,8.76,Very low,-15463.91,-4.68,-27.6,1721,599.04
9.2,9.38,-121.46,Europe,-142.62,570.57,0.18,-520.18,3,6,13.74,Very high,-11945.71,-10.11,-25.32,1596.18,1910.08
3.02,1.06,-147.68,UK,-191.22,235.65,0.12,451.92,7,5,2.2,High,-15039.7,-1.8,-24.36,2436.46,0
1.58,11.46,-141.1,UK,-128.85,726.06,24.58,73.64,4,3,9.52,Very low,-31529.32,-7.65,-25.71,2194.8,405.89
9.28,3.76,-259.2,Europe,-258.87,456.6,2.44,66.41,5,7,5.22,Low,-20545.13,-22.26,-19.26,495.58,249.63
2.76,12.4,-20.88,UK,-160.95,530.73,0.22,1090.78,8,3,7.9,Low,-11592.5,-13.8,-36.51,277.5,1364.19
1.38,9.84,-149.56,Europe,-169.5,390.51,0.26,319.03,2,3,-2.06,Very low,-13524.64,-2.34,-30.45,2093.22,0
5.08,24.14,-128.92,USA,-215.94,730.5,4.19,-65.92,1,6,6.7,Very low,-18016.92,-11.49,-41.52,1530.98,376.97
16,4.12,-149.12,Rest,-326.88,516.69,10.01,-617.6,1,6,11.6,Medium,-19113.64,-16.2,-38.25,1698.36,311.36
6.18,3.52,-284.66,Rest,-236.52,488.82,4.05,221.09,4,4,-6.44,High,-17374.93,-19.71,-38.88,3065.22,0
7.2,1.68,-146.44,Europe,-206.43,710.34,0.69,499.37,5,6,-2.9,Very high,-14705.71,6.87,-39.72,1006.92,197.09
1.14,36.44,-192.58,Europe,-370.56,380.64,0.26,335.15,4,3,7.76,Low,-18688.94,-2.1,-45.84,2392.06,823.58
14.18,3.42,-188.2,Europe,-189.9,586.53,0.13,-100.99,8,5,10.08,Very high,-9711.65,4.38,-31.74,169.86,2551.35
13.22,5.92,-155.96,Europe,-165.87,549.9,0.06,-296.65,6,3,3.76,Very high,-7797.87,-0.21,-17.46,992.2,2686.19
1.78,5.24,-137.52,Europe,-413.37,636.54,34.93,329.59,6,5,5.4,Low,-16596.76,-2.34,-23.61,2260.38,0
2.98,10.04,-191.88,USA,-225.03,491.58,1.18,272.05,2,6,8.5,Low,-16639.77,-18.45,-40.86,783.4,0
5.06,1.82,-239.86,USA,-300,446.58,1154.89,319.93,1,7,0.8,Medium,-20615.15,-2.13,-28.35,2047.5,0
2.38,13.94,-175.12,Rest,-216.87,519.42,0.31,-107.78,5,4,21.5,Low,-16442.44,-17.19,-41.91,917.36,2624.78
11.7,9.98,-175.26,USA,-288.66,433.2,0,390.32,1,3,11.6,Very low,-10403.87,-6.78,-43.71,585.78,93.74
7.62,6.48,-286.64,UK,-170.52,524.1,0.05,97.4,5,7,12.66,High,-16074.57,-3.42,-75.15,2113.74,203.69
4.76,5.22,-252.82,Europe,-311.43,347.97,26.89,241.86,4,2,-1.98,Very low,-16072.57,-5.31,2.16,915.52,0
1.3,2.04,-58.98,USA,-143.37,199.14,0.09,508.88,7,5,6.8,Very low,-14469.29,-23.88,-49.98,997.54,0
2.96,1.82,-178.12,Rest,-347.19,561.6,0.03,234.09,3,7,-1.5,Very high,-11070.96,-11.79,-12.15,1970.3,0
11.58,7.66,-295.64,Rest,-228.99,482.31,2.08,570.74,7,3,7.02,High,-10767.06,-2.73,-54.15,1067.08,2532.95
13.32,16.38,-190.62,Europe,-138.36,529.35,0.02,-424.29,3,4,12.44,Very high,-24114.06,-18.39,-39.54,1746.78,2851.64
4.42,9.96,-231.66,UK,-316.95,474.81,1.28,670.32,3,3,6.42,Low,-15039.06,-19.08,-24.66,180.02,0
12.44,13.82,-231.7,Europe,-216.69,614.4,67.31,-97.93,4,3,1.92,Low,-15677.37,-7.56,-37.53,445.86,2093.67
3.6,11.38,-287.42,Europe,-252.21,293.91,2.07,416.54,3,2,13.56,Low,-14887.57,-0.84,-12.99,2182.44,0
11.86,10.56,-164.18,UK,-345.48,559.14,0.23,198.49,1,2,3.4,Very high,-13217.63,-11.55,-40.53,659.1,1380.56
11.92,11.44,-236.8,Europe,-220.71,572.34,2.86,172.24,2,2,-2.34,Low,-15587.42,-16.68,-30.75,2054.44,688.71
10.26,1.92,-163.94,UK,-310.86,351.78,0.11,19.46,6,3,6.7,Very low,-6017.02,-10.38,-33.72,1462.24,0
5.78,7.56,-255.32,UK,-35.46,512.1,3.39,30.87,5,3,1.08,High,-19754.92,0.33,-34.83,2192.46,2547.65
4.94,8.18,-225.56,USA,-249.81,498.84,0.02,628.61,3,5,1.22,Very low,-17928.76,0.9,-24.24,1455.34,0
4.68,3.2,-145.72,USA,-243.06,662.58,3.2,282.33,5,5,8.2,Medium,-4981.96,11.7,-55.2,-305.18,266.29
3.92,6.32,-321.58,UK,-269.4,599.79,0,386.6,6,4,5.02,Medium,-15415.43,-5.91,-38.4,1160.82,0
5.7,0.98,-193.72,Rest,-332.67,522.51,0.12,353.75,7,4,12.4,Very high,-14334.79,-6.9,-24.93,1818.92,0
4.16,9.2,-182.64,UK,-329.04,527.97,9.21,80.93,1,1,-11.98,Low,-16949.77,-3.99,-41.31,1074.06,0
11.58,22.16,-184.36,USA,-217.17,639.6,1.01,45.18,6,4,9.04,High,-18763.25,-0.72,-37.77,1409.58,1645.33
2.84,5.96,-94.62,USA,-126.69,298.14,1.25,521.37,2,4,22.8,Medium,-17655.38,-6.78,-36.15,1693.96,0
2.82,6.88,-204.34,USA,-269.79,549.69,0.82,758.04,5,4,10.76,Very low,-15331.79,-19.44,-26.16,2738.94,0
10.76,4.14,-201.4,USA,-220.05,431.01,1.11,587.61,4,4,0.74,Very high,-16824.44,-2.37,-50.85,247.86,447.14
21.64,7.2,-178.12,Rest,-219.66,479.52,0.01,50.64,5,4,-4.78,Very low,-17750.02,-18.48,-25.26,1640.48,2736.88
5.76,4.36,-193.22,UK,-258.81,585.81,0.58,87.68,6,6,10.48,Very high,-15361.46,-13.23,-45,2279.16,0
9.52,6.2,-163.1,Europe,-276.06,459.27,66.55,-787.05,8,2,7.36,Very low,-11879.31,-18.66,-39.51,2276.66,1523.13
7.88,1.16,-240.28,UK,-259.95,495.72,1.05,1.46,3,7,-0.8,Medium,2518.63,-11.19,-30.3,1921.22,0
4.02,4.94,-147.14,UK,-336.72,789.12,0.08,100.68,4,4,3.96,Very high,-11111.92,-4.98,-16.29,2297.76,0
6.48,14.38,-189.72,Rest,-315.12,654.3,186.73,-105.62,4,2,7.5,Low,-19701.09,-17.34,-19.35,418.34,2864.08
5.28,5,-160,Europe,-278.1,248.4,0.01,-138.75,1,9,-8.46,High,-15142.92,5.1,-39.57,2011.66,0
1.62,3.82,-179.72,Rest,-264.06,627.15,6.09,371.31,2,4,6,Very low,-15543.97,-6.6,-14.76,1945.18,0
5.06,5.88,-184.84,Rest,-241.05,628.71,333.46,-162.88,4,4,10.78,High,-15195.56,-2.43,-28.59,693.7,2006.96
14.4,8.76,-142.38,Europe,-204.09,580.77,103.06,363.77,1,2,0.24,Very high,-15312.88,-28.05,-38.16,836.54,1444.47
16.3,1.32,-158.2,UK,-251.46,563.64,464.65,123.12,3,5,8.4,Very low,-14275.06,-7.08,-56.49,2138.5,0
3.78,6.54,-143.04,Rest,-300.48,529.62,87.17,-13.4,4,3,10.94,Medium,-16790.02,-27.51,41.46,1663.62,28.72
2.84,18.16,-19.2,UK,-234.48,435.48,91.83,130.62,6,2,3.94,Very high,-14718.82,-7.8,-74.13,1041.12,2770.51
2.88,0.6,-187.04,Europe,-298.08,341.46,0.27,-86.58,5,6,6.68,Medium,-15853.3,-14.31,-43.14,2419.3,0
5.04,11.44,-44.5,UK,-422.25,534.12,140.39,144.17,6,4,4.22,Very low,-17917.04,4.95,-58.11,2078.96,0
14.72,1.92,-190.04,UK,-78.6,406.95,0.45,-146.4,5,4,15.82,Very high,-18111.57,-16.02,-38.82,1895.1,2742.56
1.88,12.12,-120.42,Rest,-187.56,665.67,56.42,115.92,1,6,11.78,Very high,-16813.08,0.03,-42.87,972.04,781.94
2.6,17.18,-231.52,Rest,-247.44,554.22,0.64,-422.74,4,2,11.58,Medium,-15189.06,-14.97,-40.35,1844.62,3313.36
2.52,8.58,-277.14,UK,-151.74,500.94,1.77,655.02,4,1,4.36,Very high,-15523.23,-16.11,-32.52,1252,1524.14
17.92,15.32,-182.9,Europe,-205.44,600.06,1.58,-212.4,3,4,4.96,High,-12252.43,-8.19,-38.94,1176.76,2505.65
7.7,8.14,-145.9,UK,-240.45,767.37,8.16,-166.76,7,8,11.94,Medium,-15092.88,-18.3,-33.03,1101.56,1203.67
5.9,20.8,-234.72,Rest,-284.64,524.88,9.57,408.75,2,4,8.48,Very high,-15153.62,-9.06,-28.32,1208.14,1783.97
6.3,6.56,-124.74,UK,55.2,717.69,0,490.48,8,3,14.1,Medium,-15985.09,-14.88,-47.61,1996.1,2760.11
0.9,11.58,-240.94,UK,-133.62,583.62,0.93,185.76,5,7,-7.36,Very high,-16968.56,-16.77,-35.25,1702.6,1096.66
2.58,4.34,-217.98,USA,-258.03,597.42,47.58,659.38,2,2,15.18,Very high,-11224.34,-13.98,-41.37,1478.86,0
3.8,6.56,-135.38,Rest,-110.16,518.19,0.12,524.14,3,6,0.3,Very high,-15289.63,-6.39,-35.91,1363.34,400.18
1.94,11.74,-148.68,Rest,-362.16,572.34,0.09,349.51,5,5,5.48,Very high,-20208.73,-6.75,-12.06,2059.62,0
6.58,11.04,-151.5,Europe,-197.04,524.19,0.03,378.35,0,3,5.5,Low,-13968.25,-6.54,-42.39,1446.96,78.22
10.92,6.48,-177.8,UK,-231.93,866.25,4332.09,322.99,5,5,12.2,Very high,-12651.94,-10.5,-43.77,2513.6,0
0.56,4.14,-224.3,Rest,-238.32,463.62,0.51,-51.34,6,2,13.48,Medium,-18995.06,-4.71,-11.82,1625.44,633.27
5.62,4.62,-207.14,UK,-366.45,600.99,401.01,380.4,5,4,0.64,Very low,-19053.05,-9.87,-30.09,1524.2,0
13.32,8.72,-157.94,UK,-187.74,522.15,956.34,15.4,6,1,10.54,Very high,-14547.39,-7.71,-42.24,2536.8,2672.58
9.96,7.5,-279.06,Rest,-308.1,280.98,0.56,628.58,4,5,11.38,Very high,-18017.94,-18.36,-27.72,2674.56,0
1.96,3.2,-115.28,USA,-84.42,569.07,0.08,188.55,3,3,-3.26,Low,-13554.81,-2.58,-22.35,919,322.29
2.48,4.4,-298.72,Rest,-343.53,615.42,10.42,299.37,3,2,8.92,Very low,-16721.31,-18.03,-50.01,1879.22,0
0.28,22.22,-138.2,Rest,-160.14,684.54,0.05,347.73,3,3,1.52,Very high,-13913.22,-14.61,-35.73,1624.56,3280.59
5.02,1.16,-90.22,UK,-183.24,497.55,37.21,145.48,3,3,10.36,Very low,-10294.62,-19.83,-35.01,1234.7,0
5.36,14.74,-316.14,USA,-241.77,278.19,3.12,154.12,6,3,5.44,Very low,-9258.89,-12.03,-28.95,106.64,843.72
11.8,15.14,-218.16,USA,-299.91,510.54,1.85,203.87,6,4,6.6,Very high,-15842.25,-17.61,-33.69,1504.2,831.34
12.92,8,-211.56,Europe,-120.21,489.63,0.48,-175.09,3,2,8.88,Medium,-14390.93,8.16,-40.17,1821.82,1903.25
3.58,1.22,-108.62,Rest,-236.16,527.4,1.34,-393.99,5,4,-0.1,Medium,-12285.5,-12.99,-35.31,1809.44,386.66
4.76,1.38,-172.9,UK,-259.47,254.61,0.11,-306.4,2,4,7.46,Very low,-15118.15,-30.6,-24.42,-50.36,26.4
12.12,5.12,-189.4,Rest,-275.07,531.84,65.44,172.93,9,1,11.86,Medium,-6583.12,-2.01,-71.1,1071.26,3367.45
5.2,4.7,-218.72,Rest,-224.04,539.91,8.23,-232.93,2,3,12.32,Very high,-16977.67,5.01,-29.67,1420.16,1515.56
12.1,2.98,-144.42,UK,-76.05,736.65,0.48,90.41,3,6,7.4,Medium,-13927.89,0.66,-36.06,1321.82,1528.48
4.12,4.36,-160.3,Europe,-230.43,439.86,0.69,-224.44,3,3,7.02,Medium,-18373.26,-7.68,-39.42,1905.86,323.67
1.58,13.5,-159.6,USA,-233.85,572.58,0.29,-126.79,1,5,1.68,Very high,-22863.72,-3.12,-54.36,2424.42,109.19
5.6,2.76,-211.3,UK,-209.28,504.99,126.36,123.89,4,5,-7.66,Very low,-4070.71,-0.36,-46.98,2222.52,0
